,product_id,product_type,product_name,size,colour,price,quantity_available_product,description,customer_id,gender,age,city,state,order_id,order_date,delivery_date,sales_id,price_per_unit,quantity_product_sales,total_price,profit_per_product (dollar),total_profit (dollars),discount_per_product,profit_per_product_official,season,delivery_time (days)
2234,234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",566,Male,23,O'keefeton,Tasmania,451,2021-08-25,2021-09-06,2234,106,2,212,1,2,0.0,0.95,Winter,12
2235,778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",566,Male,23,O'keefeton,Tasmania,451,2021-08-25,2021-09-06,2235,91,1,91,0,0,20.18,0.0,Winter,12
2236,183,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt",566,Male,23,O'keefeton,Tasmania,451,2021-08-25,2021-09-06,2236,98,2,196,0,0,12.5,0.0,Winter,12
2237,797,Jacket,Pullover,M,indigo,114,72,"A indigo coloured, M sized, Pullover Jacket",123,Female,22,Jordanborough,Tasmania,452,2021-10-09,2021-10-22,2237,91,1,91,0,0,20.18,0.0,Spring,13
2238,526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",123,Female,22,Jordanborough,Tasmania,452,2021-10-09,2021-10-22,2238,98,1,98,0,0,13.27,0.0,Spring,13
2239,728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",371,Genderqueer,63,West Jessica,Queensland,453,2021-08-13,2021-08-22,2239,119,1,119,7,7,0.0,6.25,Winter,9
2240,305,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",371,Genderqueer,63,West Jessica,Queensland,453,2021-08-13,2021-08-22,2240,105,1,105,12,12,0.0,12.9,Winter,9
2241,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",441,Bigender,53,South Rileyview,Western Australia,454,2021-03-29,2021-04-12,2241,113,3,339,0,0,5.04,0.0,Autumn,14
2242,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket",441,Bigender,53,South Rileyview,Western Australia,454,2021-03-29,2021-04-12,2242,113,1,113,0,0,5.04,0.0,Autumn,14
2243,286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",441,Bigender,53,South Rileyview,Western Australia,454,2021-03-29,2021-04-12,2243,105,2,210,12,24,0.0,12.9,Autumn,14
2244,382,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",441,Bigender,53,South Rileyview,Western Australia,454,2021-03-29,2021-04-12,2244,94,2,188,2,4,0.0,2.17,Autumn,14
2245,211,Shirt,Chambray,S,red,105,72,"A red coloured, S sized, Chambray Shirt",1,Female,30,Johnstonhaven,Northern Territory,455,2021-04-04,2021-04-06,2245,106,3,318,1,3,0.0,0.95,Autumn,2
2246,783,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",1,Female,30,Johnstonhaven,Northern Territory,455,2021-04-04,2021-04-06,2246,91,2,182,0,0,20.18,0.0,Autumn,2
2247,15,Shirt,Oxford Cloth,XS,green,114,68,"A green coloured, XS sized, Oxford Cloth Shirt",450,Genderfluid,59,West Lucy,New South Wales,456,2021-06-28,2021-07-20,2247,96,3,288,0,0,15.79,0.0,Winter,22
2248,15,Shirt,Oxford Cloth,XS,green,114,68,"A green coloured, XS sized, Oxford Cloth Shirt",450,Genderfluid,59,West Lucy,New South Wales,456,2021-06-28,2021-07-20,2248,96,2,192,0,0,15.79,0.0,Winter,22
2249,771,Jacket,Pullover,S,red,114,46,"A red coloured, S sized, Pullover Jacket",490,Male,57,Mollyland,New South Wales,457,2021-03-04,2021-03-12,2249,91,3,273,0,0,20.18,0.0,Autumn,8
2250,1119,Trousers,Cropped,XL,violet,99,64,"A violet coloured, XL sized, Cropped Trousers",490,Male,57,Mollyland,New South Wales,457,2021-03-04,2021-03-12,2250,115,3,345,16,48,0.0,16.16,Autumn,8
2251,543,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket",490,Male,57,Mollyland,New South Wales,457,2021-03-04,2021-03-12,2251,98,3,294,0,0,13.27,0.0,Autumn,8
2252,741,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",490,Male,57,Mollyland,New South Wales,457,2021-03-04,2021-03-12,2252,109,1,109,7,7,0.0,6.86,Autumn,8
2253,853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",490,Male,57,Mollyland,New South Wales,457,2021-03-04,2021-03-12,2253,113,3,339,13,39,0.0,13.0,Autumn,8
2254,927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2254,96,3,288,0,0,7.69,0.0,Spring,20
2255,119,Shirt,Denim,XL,yellow,115,74,"A yellow coloured, XL sized, Denim Shirt",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2255,92,3,276,0,0,20.0,0.0,Spring,20
2256,459,Jacket,Puffer,XL,red,110,41,"A red coloured, XL sized, Puffer Jacket",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2256,118,3,354,8,24,0.0,7.27,Spring,20
2257,369,Shirt,Henley,XL,green,92,64,"A green coloured, XL sized, Henley Shirt",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2257,94,2,188,2,4,0.0,2.17,Spring,20
2258,901,Trousers,Cords,S,indigo,113,60,"A indigo coloured, S sized, Cords Trousers",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2258,94,1,94,0,0,16.81,0.0,Spring,20
2259,319,Shirt,Mandarin Collar,XL,red,108,64,"A red coloured, XL sized, Mandarin Collar Shirt",757,Non-binary,31,East Xavier,New South Wales,458,2021-10-21,2021-11-10,2259,109,3,327,1,3,0.0,0.93,Spring,20
2260,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",853,Genderfluid,54,Siennabury,New South Wales,459,2021-06-18,2021-07-06,2260,112,2,224,0,0,5.08,0.0,Winter,18
2261,752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",853,Genderfluid,54,Siennabury,New South Wales,459,2021-06-18,2021-07-06,2261,109,2,218,7,14,0.0,6.86,Winter,18
2262,35,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",853,Genderfluid,54,Siennabury,New South Wales,459,2021-06-18,2021-07-06,2262,104,1,104,0,0,12.61,0.0,Winter,18
2263,613,Jacket,Cardigan,L,green,118,63,"A green coloured, L sized, Cardigan Jacket",853,Genderfluid,54,Siennabury,New South Wales,459,2021-06-18,2021-07-06,2263,112,2,224,0,0,5.08,0.0,Winter,18
2264,535,Jacket,Leather,XS,yellow,113,73,"A yellow coloured, XS sized, Leather Jacket",853,Genderfluid,54,Siennabury,New South Wales,459,2021-06-18,2021-07-06,2264,98,1,98,0,0,13.27,0.0,Winter,18
2265,447,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket",250,Polygender,23,Boyleberg,Queensland,460,2021-06-07,2021-06-17,2265,107,2,214,15,30,0.0,16.3,Winter,10
2266,967,Trousers,Slim-Fit,M,blue,119,75,"A blue coloured, M sized, Slim-Fit Trousers",250,Polygender,23,Boyleberg,Queensland,460,2021-06-07,2021-06-17,2266,97,1,97,0,0,18.49,0.0,Winter,10
2267,422,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",250,Polygender,23,Boyleberg,Queensland,460,2021-06-07,2021-06-17,2267,107,2,214,15,30,0.0,16.3,Winter,10
2268,13,Shirt,Oxford Cloth,L,yellow,114,75,"A yellow coloured, L sized, Oxford Cloth Shirt",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2268,96,1,96,0,0,15.79,0.0,Summer,5
2269,1072,Trousers,Joggers,M,blue,94,78,"A blue coloured, M sized, Joggers Trousers",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2269,93,1,93,0,0,1.06,0.0,Summer,5
2270,835,Jacket,Shearling,XS,violet,95,75,"A violet coloured, XS sized, Shearling Jacket",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2270,117,3,351,22,66,0.0,23.16,Summer,5
2271,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2271,113,2,226,0,0,5.04,0.0,Summer,5
2272,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2272,115,2,230,16,32,0.0,16.16,Summer,5
2273,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",244,Male,38,Port Chelseaport,Victoria,461,2021-02-14,2021-02-19,2273,96,2,192,0,0,7.69,0.0,Summer,5
2274,778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2274,91,2,182,0,0,20.18,0.0,Summer,20
2275,493,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2275,102,3,306,0,0,6.42,0.0,Summer,20
2276,1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2276,93,3,279,0,0,1.06,0.0,Summer,20
2277,262,Shirt,Polo,M,green,117,62,"A green coloured, M sized, Polo Shirt",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2277,95,3,285,0,0,18.8,0.0,Summer,20
2278,1203,Trousers,Pleated,L,yellow,90,62,"A yellow coloured, L sized, Pleated Trousers",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2278,105,1,105,15,15,0.0,16.67,Summer,20
2279,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",769,Male,21,West Grace,Australian Capital Territory,462,2021-01-31,2021-02-20,2279,98,1,98,0,0,12.5,0.0,Summer,20
2280,92,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",641,Agender,62,Hamishview,New South Wales,463,2021-03-16,2021-04-09,2280,118,2,236,22,44,0.0,22.92,Autumn,24
2281,986,Trousers,Wool,S,orange,111,59,"A orange coloured, S sized, Wool Trousers",641,Agender,62,Hamishview,New South Wales,463,2021-03-16,2021-04-09,2281,106,3,318,0,0,4.5,0.0,Autumn,24
2282,729,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",641,Agender,62,Hamishview,New South Wales,463,2021-03-16,2021-04-09,2282,119,1,119,7,7,0.0,6.25,Autumn,24
2283,456,Jacket,Puffer,S,red,110,62,"A red coloured, S sized, Puffer Jacket",641,Agender,62,Hamishview,New South Wales,463,2021-03-16,2021-04-09,2283,118,3,354,8,24,0.0,7.27,Autumn,24
2284,864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers",641,Agender,62,Hamishview,New South Wales,463,2021-03-16,2021-04-09,2284,113,3,339,13,39,0.0,13.0,Autumn,24
2285,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2285,112,1,112,21,21,0.0,23.08,Winter,26
2286,498,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2286,102,2,204,0,0,6.42,0.0,Winter,26
2287,495,Jacket,Windbreaker,XS,orange,109,70,"A orange coloured, XS sized, Windbreaker Jacket",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2287,102,3,306,0,0,6.42,0.0,Winter,26
2288,18,Shirt,Oxford Cloth,L,green,114,52,"A green coloured, L sized, Oxford Cloth Shirt",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2288,96,3,288,0,0,15.79,0.0,Winter,26
2289,263,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2289,95,2,190,0,0,18.8,0.0,Winter,26
2290,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2290,98,3,294,0,0,12.5,0.0,Winter,26
2291,691,Jacket,Parka,S,indigo,119,53,"A indigo coloured, S sized, Parka Jacket",103,Bigender,77,South Nathan,South Australia,464,2021-06-29,2021-07-25,2291,113,3,339,0,0,5.04,0.0,Winter,26
2292,1118,Trousers,Cropped,L,violet,99,40,"A violet coloured, L sized, Cropped Trousers",7,Bigender,76,Masonfurt,Queensland,465,2021-05-21,2021-05-23,2292,115,3,345,16,48,0.0,16.16,Autumn,2
2293,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",7,Bigender,76,Masonfurt,Queensland,465,2021-05-21,2021-05-23,2293,112,2,224,21,42,0.0,23.08,Autumn,2
2294,811,Jacket,Shearling,S,orange,95,53,"A orange coloured, S sized, Shearling Jacket",7,Bigender,76,Masonfurt,Queensland,465,2021-05-21,2021-05-23,2294,117,1,117,22,22,0.0,23.16,Autumn,2
2295,408,Shirt,Casual Slim Fit,L,blue,113,75,"A blue coloured, L sized, Casual Slim Fit Shirt",7,Bigender,76,Masonfurt,Queensland,465,2021-05-21,2021-05-23,2295,119,1,119,6,6,0.0,5.31,Autumn,2
2296,1010,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",7,Bigender,76,Masonfurt,Queensland,465,2021-05-21,2021-05-23,2296,106,2,212,0,0,4.5,0.0,Autumn,2
2297,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",628,Non-binary,75,West Sophie,Northern Territory,466,2021-06-10,2021-07-05,2297,99,1,99,1,1,0.0,1.02,Winter,25
2298,733,Jacket,Trench Coat,L,violet,112,76,"A violet coloured, L sized, Trench Coat Jacket",628,Non-binary,75,West Sophie,Northern Territory,466,2021-06-10,2021-07-05,2298,119,3,357,7,21,0.0,6.25,Winter,25
2299,718,Jacket,Trench Coat,L,green,112,73,"A green coloured, L sized, Trench Coat Jacket",628,Non-binary,75,West Sophie,Northern Territory,466,2021-06-10,2021-07-05,2299,119,1,119,7,7,0.0,6.25,Winter,25
2300,1157,Trousers,High-Waisted,M,red,98,59,"A red coloured, M sized, High-Waisted Trousers",628,Non-binary,75,West Sophie,Northern Territory,466,2021-06-10,2021-07-05,2300,99,1,99,1,1,0.0,1.02,Winter,25
2301,356,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2301,94,1,94,2,2,0.0,2.17,Summer,14
2302,1152,Trousers,Cargo Pants,M,violet,106,58,"A violet coloured, M sized, Cargo Pants Trousers",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2302,102,1,102,0,0,3.77,0.0,Summer,14
2303,1210,Trousers,Pleated,XS,blue,90,62,"A blue coloured, XS sized, Pleated Trousers",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2303,105,3,315,15,45,0.0,16.67,Summer,14
2304,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2304,113,1,113,0,0,5.04,0.0,Summer,14
2305,979,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2305,97,1,97,0,0,18.49,0.0,Summer,14
2306,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",102,Genderfluid,32,Port Sarah,Queensland,467,2021-02-24,2021-03-10,2306,112,3,336,0,0,5.08,0.0,Summer,14
2307,287,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2307,105,1,105,12,12,0.0,12.9,Autumn,2
2308,365,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2308,94,1,94,2,2,0.0,2.17,Autumn,2
2309,242,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2309,106,2,212,1,2,0.0,0.95,Autumn,2
2310,331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2310,109,3,327,1,3,0.0,0.93,Autumn,2
2311,171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2311,91,1,91,0,0,21.55,0.0,Autumn,2
2312,940,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers",238,Non-binary,30,New Sophie,Tasmania,468,2021-04-15,2021-04-17,2312,96,1,96,0,0,7.69,0.0,Autumn,2
2313,312,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",907,Female,43,North Caitlin,South Australia,469,2021-04-27,2021-05-04,2313,105,2,210,12,24,0.0,12.9,Autumn,7
2314,918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",810,Non-binary,21,South Maxland,Australian Capital Territory,470,2021-09-11,2021-10-04,2314,96,3,288,0,0,7.69,0.0,Spring,23
2315,1095,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",810,Non-binary,21,South Maxland,Australian Capital Territory,470,2021-09-11,2021-10-04,2315,115,2,230,16,32,0.0,16.16,Spring,23
2316,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",282,Female,59,Port Hannahburgh,Australian Capital Territory,471,2021-07-08,2021-07-10,2316,91,3,273,0,0,20.18,0.0,Winter,2
2317,689,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",282,Female,59,Port Hannahburgh,Australian Capital Territory,471,2021-07-08,2021-07-10,2317,113,2,226,0,0,5.04,0.0,Winter,2
2318,589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",282,Female,59,Port Hannahburgh,Australian Capital Territory,471,2021-07-08,2021-07-10,2318,100,3,300,10,30,0.0,11.11,Winter,2
2319,376,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",282,Female,59,Port Hannahburgh,Australian Capital Territory,471,2021-07-08,2021-07-10,2319,94,3,282,2,6,0.0,2.17,Winter,2
2320,34,Shirt,Oxford Cloth,XL,violet,114,54,"A violet coloured, XL sized, Oxford Cloth Shirt",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2320,96,3,288,0,0,15.79,0.0,Winter,14
2321,716,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2321,119,3,357,7,21,0.0,6.25,Winter,14
2322,1207,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2322,105,3,315,15,45,0.0,16.67,Winter,14
2323,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2323,94,2,188,0,0,16.81,0.0,Winter,14
2324,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2324,102,2,204,0,0,6.42,0.0,Winter,14
2325,46,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",85,Genderqueer,27,East Chelsea,Northern Territory,472,2021-07-15,2021-07-29,2325,104,3,312,0,0,12.61,0.0,Winter,14
2326,104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",61,Genderqueer,65,Samuelland,South Australia,473,2021-05-19,2021-06-12,2326,118,2,236,22,44,0.0,22.92,Autumn,24
2327,114,Shirt,Denim,XL,orange,115,67,"A orange coloured, XL sized, Denim Shirt",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2327,92,1,92,0,0,20.0,0.0,Winter,21
2328,728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2328,119,3,357,7,21,0.0,6.25,Winter,21
2329,89,Shirt,Flannel,XL,green,96,77,"A green coloured, XL sized, Flannel Shirt",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2329,118,1,118,22,22,0.0,22.92,Winter,21
2330,1069,Trousers,Joggers,XL,green,94,56,"A green coloured, XL sized, Joggers Trousers",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2330,93,1,93,0,0,1.06,0.0,Winter,21
2331,229,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2331,106,1,106,1,1,0.0,0.95,Winter,21
2332,988,Trousers,Wool,L,orange,111,56,"A orange coloured, L sized, Wool Trousers",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2332,106,1,106,0,0,4.5,0.0,Winter,21
2333,724,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2333,119,2,238,7,14,0.0,6.25,Winter,21
2334,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2334,98,1,98,0,0,12.5,0.0,Winter,21
2335,1154,Trousers,Cargo Pants,XL,violet,106,77,"A violet coloured, XL sized, Cargo Pants Trousers",571,Agender,22,Jordanside,Australian Capital Territory,474,2021-08-19,2021-09-09,2335,102,2,204,0,0,3.77,0.0,Winter,21
2336,1204,Trousers,Pleated,XL,yellow,90,52,"A yellow coloured, XL sized, Pleated Trousers",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2336,105,2,210,15,30,0.0,16.67,Autumn,5
2337,1149,Trousers,Cargo Pants,XL,indigo,106,64,"A indigo coloured, XL sized, Cargo Pants Trousers",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2337,102,1,102,0,0,3.77,0.0,Autumn,5
2338,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2338,112,1,112,21,21,0.0,23.08,Autumn,5
2339,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2339,93,2,186,0,0,19.13,0.0,Autumn,5
2340,722,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2340,119,1,119,7,7,0.0,6.25,Autumn,5
2341,1035,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2341,90,2,180,0,0,5.26,0.0,Autumn,5
2342,113,Shirt,Denim,L,orange,115,45,"A orange coloured, L sized, Denim Shirt",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2342,92,2,184,0,0,20.0,0.0,Autumn,5
2343,97,Shirt,Flannel,M,indigo,96,69,"A indigo coloured, M sized, Flannel Shirt",696,Non-binary,38,Callummouth,Australian Capital Territory,475,2021-05-27,2021-06-01,2343,118,2,236,22,44,0.0,22.92,Autumn,5
2344,368,Shirt,Henley,L,green,92,41,"A green coloured, L sized, Henley Shirt",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2344,94,2,188,2,4,0.0,2.17,Spring,26
2345,253,Shirt,Polo,L,orange,117,63,"A orange coloured, L sized, Polo Shirt",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2345,95,1,95,0,0,18.8,0.0,Spring,26
2346,651,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2346,93,3,279,0,0,19.13,0.0,Spring,26
2347,696,Jacket,Parka,S,violet,119,67,"A violet coloured, S sized, Parka Jacket",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2347,113,2,226,0,0,5.04,0.0,Spring,26
2348,400,Shirt,Casual Slim Fit,XS,green,113,69,"A green coloured, XS sized, Casual Slim Fit Shirt",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2348,119,2,238,6,12,0.0,5.31,Spring,26
2349,982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",757,Non-binary,31,East Xavier,New South Wales,476,2021-10-07,2021-11-02,2349,106,3,318,0,0,4.5,0.0,Spring,26
2350,1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",97,Female,39,North Ellabury,Northern Territory,477,2021-06-20,2021-06-26,2350,90,2,180,0,0,5.26,0.0,Winter,6
2351,826,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",97,Female,39,North Ellabury,Northern Territory,477,2021-06-20,2021-06-26,2351,117,1,117,22,22,0.0,23.16,Winter,6
2352,208,Shirt,Camp Collared,L,violet,112,42,"A violet coloured, L sized, Camp Collared Shirt",97,Female,39,North Ellabury,Northern Territory,477,2021-06-20,2021-06-26,2352,98,2,196,0,0,12.5,0.0,Winter,6
2353,680,Jacket,Parka,XS,green,119,75,"A green coloured, XS sized, Parka Jacket",97,Female,39,North Ellabury,Northern Territory,477,2021-06-20,2021-06-26,2353,113,1,113,0,0,5.04,0.0,Winter,6
2354,95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",97,Female,39,North Ellabury,Northern Territory,477,2021-06-20,2021-06-26,2354,118,2,236,22,44,0.0,22.92,Winter,6
2355,74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",452,Genderqueer,27,Scottview,New South Wales,478,2021-10-15,2021-10-23,2355,118,2,236,22,44,0.0,22.92,Spring,8
